id_moi;ten_mike;giu;ly_do;width_m;n_xsec;us_node;ds_node;ch_start;ch_end;co_survey2020;so_doan
1439;K.So3;GIU;co_mat_cat_mike;80;4;993;2925;0;1900;no;1
1440;K.SuonVinhHai;GIU;co_mat_cat_mike;10;10;1460;1962;0;21768;no;1
1441;K.T1_TG;GIU;co_mat_cat_mike;21;2;1812;1625;0;3750;no;1
1442;K.T2_TG;GIU;co_mat_cat_mike;21;2;1811;1624;0;4000;no;1
1443;K.TThon;GIU;co_mat_cat_mike;98;1;2216;2217;0;8011;no;1
1444;K.TanDinh;GIU;co_mat_cat_mike;10;1;1439;;0;4617;no;1
1445;K.ThamLuong;bo;ngoai_lien_thong;126;17;;;0;25499;no;1
1446;K.ThoiThuy1;GIU;co_mat_cat_mike;10;1;2443;2425;0;2464;no;1
1447;K.ThoiThuy2;GIU;co_mat_cat_mike;10;1;2441;1464;0;1338;no;1
1448;K.ThongNhat;GIU;co_mat_cat_mike;10;1;2616;1056;0;12056;no;1
1449;K.Thu5_1;GIU;co_mat_cat_mike;28;5;;1576;0;2882;no;1
1450;K.Thu5_2;GIU;co_mat_cat_mike;10;2;1576;1632;0;5581;no;1
1451;K.ThuyLoi;GIU;co_mat_cat_mike;20;1;1529;1468;0;4621;no;1
1452;K.TienAp;GIU;co_mat_cat_mike;80;4;995;2928;0;2200;no;1
1453;K.TraCuong;GIU;co_mat_cat_mike;68;6;2722;2409;0;9589;no;1
1454;K.TuMinh;GIU;co_mat_cat_mike;80;3;992;2924;0;1500;no;1
1455;K.TuTrinh1;GIU;co_mat_cat_mike;80;7;2966;802;0;7000;no;1
1456;K.Vach;GIU;co_mat_cat_mike;80;5;2930;892;0;2400;no;1
1457;K.VinhChau;GIU;co_mat_cat_mike;10;1;;1458;0;4614;no;1
1458;K.VinhChau-CoCo;GIU;co_mat_cat_mike;10;1;2065;1458;0;10970;no;1
1459;K.XaDat_1;GIU;co_mat_cat_mike;255;2;1472;2219;0;4973;no;1
1460;K.XaDat_2;GIU;co_mat_cat_mike;255;1;1450;2221;0;2393;no;1
1461;K.XangBinhChanh;bo;ngoai_lien_thong;107;7;;;0;12642;no;1
1462;K.XangLVM;bo;ngoai_lien_thong;77;7;;;0;8891;no;1
1463;K.nguyenLong;GIU;co_mat_cat_mike;80;5;2207;1452;0;3000;no;1
1464;K10;GIU;co_mat_cat_mike;52;17;2142;2021;0;25910;no;1
1465;K10 AG;GIU;co_mat_cat_mike;26;5;1844;1958;0;29200;no;4
1466;K10000;GIU;co_mat_cat_mike;20;1;1793;1363;0;4022;no;1
1467;K12;GIU;co_mat_cat_mike;45;8;49;49;0;26300;no;2
1468;K195_6;GIU;co_mat_cat_mike;20;2;1775;794;0;3600;no;1
1469;K2-9;GIU;co_mat_cat_mike;32;13;50;1136;100;37700;no;5
1470;K2-9 cau;GIU;co_mat_cat_mike;138;2;1149;;0;500;no;1
1471;K28;GIU;co_mat_cat_mike;67;9;1486;2499;0;24893;no;2
1472;K28 cau;GIU;co_mat_cat_mike;63;2;2499;;0;500;no;1
1473;K285;GIU;co_mat_cat_mike;144;4;2252;;0;6450;no;1
1474;K286;GIU;co_mat_cat_mike;157;5;2251;;0;7690;no;1
1475;K30-4;GIU;co_mat_cat_mike;19;4;1482;2755;0;13400;no;1
1476;K307;GIU;co_mat_cat_mike;39;6;2360;2360;0;21900;no;2
1477;K5;GIU;co_mat_cat_mike;54;13;2272;2272;0;26000;no;2
1478;K6;GIU;co_mat_cat_mike;104;7;2139;2271;0;21000;no;3
1479;K61;GIU;co_mat_cat_mike;77;20;527;2650;0;47517;no;1
1480;K7;GIU;co_mat_cat_mike;63;3;2140;2019;0;18000;no;1
1481;K7 AG;GIU;co_mat_cat_mike;27;14;1846;925;0;36700;no;7
1482;K7-2;GIU;co_mat_cat_mike;46;2;2582;2140;0;6300;no;1
1483;K7000;GIU;co_mat_cat_mike;20;2;1366;1290;0;4054;no;1
1484;K79;GIU;co_mat_cat_mike;25;15;1481;578;0;50200;no;3
1485;K8;GIU;co_mat_cat_mike;99;7;2141;1491;0;17550;no;1
1486;K8000;GIU;co_mat_cat_mike;92;8;1990;2833;0;32600;no;4
1487;K80001;GIU;co_mat_cat_mike;20;1;1365;1291;0;4161;no;1
1488;K9;GIU;co_mat_cat_mike;99;6;2020;1479;0;14571;no;1
1489;K9 AG;GIU;co_mat_cat_mike;19;8;177;926;0;31000;no;6
1490;KA;GIU;co_mat_cat_mike;123;9;2674;1677;0;19500;no;4
1491;KB;GIU;co_mat_cat_mike;200;5;1669;2534;4700;14000;no;3
1492;KBINHTAM;GIU;co_mat_cat_mike;36;4;2947;2773;0;5155;no;1
1493;KCANHDENPHOSINH;GIU;co_mat_cat_mike;74;37;461;725;0;35132;no;3
1494;KCHOGIUA;GIU;co_mat_cat_mike;29;4;1777;2779;0;6540;no;1
1495;KCHOHOIHUYENSU;GIU;co_mat_cat_mike;89;13;736;2172;0;20000;no;2
1496;KCHOHOIHUYENSU2;GIU;co_mat_cat_mike;89;13;2172;464;20500;33252;no;1
1497;KDOCLAP;GIU;co_mat_cat_mike;20;2;1909;424;0;6953;no;1
1498;KENGCHONGMY;GIU;co_mat_cat_mike;55;14;533;2213;0;5363;no;1
1499;KENH3-2;GIU;co_mat_cat_mike;68;9;2400;1851;0;20672;no;1
1500;KENH5APTY;GIU;co_mat_cat_mike;51;5;1317;669;0;6934;no;1
1501;KENHBACM;GIU;co_mat_cat_mike;10;2;729;1338;0;6848;no;1
1502;KENHBANGANDAI;GIU;co_mat_cat_mike;54;5;1638;1224;0;8286;no;1
1503;KENHBAYQUYENKG;GIU;co_mat_cat_mike;10;2;1213;1359;0;4215;no;1
1504;KENHBOBAO;GIU;co_mat_cat_mike;10;7;2623;1605;0;28881;no;1
1505;KENHBONMUOI;GIU;co_mat_cat_mike;44;1;2230;1221;0;6450;no;1
1506;KENHBONTHUOC;GIU;co_mat_cat_mike;10;2;1226;1220;0;3500;no;1
1507;KENHCAYKE;GIU;co_mat_cat_mike;10;2;1558;654;0;3473;no;1
1508;KENHCHONGMY;GIU;co_mat_cat_mike;10;17;1419;1419;5364;48328;no;2
1509;KENHCHONGMY1;GIU;co_mat_cat_mike;10;5;1216;2616;0;5567;no;1
1510;KENHCOINAM2;GIU;co_mat_cat_mike;10;3;1550;1608;0;6212;no;1
1511;KENHDUONGSAN;GIU;co_mat_cat_mike;10;2;1233;724;0;6045;no;1
1512;KENHHANGMAI;GIU;co_mat_cat_mike;10;2;1319;673;0;3557;no;1
1513;KENHKIEMKG1;GIU;co_mat_cat_mike;10;2;736;1346;0;6799;no;1
1514;KENHKIMQUYKG2;GIU;co_mat_cat_mike;46;4;1641;1316;0;4961;no;1
1515;KENHKIMQUYUM;GIU;co_mat_cat_mike;25;2;1652;1641;0;1632;no;1
1516;KENHKLUM;GIU;co_mat_cat_mike;20;3;1646;1230;0;4467;no;1
1517;KENHLOMOIKG1;GIU;co_mat_cat_mike;53;3;1358;1328;0;5088;no;1
1518;KENHLOMOIKG2;GIU;co_mat_cat_mike;56;2;1212;1358;0;4003;no;1
1519;KENHLOMOIKG3;GIU;co_mat_cat_mike;58;4;1596;1212;0;6655;no;1
1520;KENHMIEUONGTA;GIU;co_mat_cat_mike;10;3;1219;1603;0;3462;no;1
1521;KENHMOI;GIU;co_mat_cat_mike;10;3;1572;1415;0;6800;no;1
1522;KENHMUOIQUANG;GIU;co_mat_cat_mike;50;4;1642;1314;0;5468;no;1
1523;KENHNOIAB3;GIU;co_mat_cat_mike;51;3;655;1633;0;3152;no;1
1524;KENHNOIHMBN;GIU;co_mat_cat_mike;10;2;1161;1059;0;4260;no;1
1525;KENHNOIMINHHA2;GIU;co_mat_cat_mike;10;3;;426;0;7441;no;1
1526;KENHNOITVT4;GIU;co_mat_cat_mike;55;6;426;2121;0;11527;no;1
1527;KENHNOIUM1;GIU;co_mat_cat_mike;20;2;1645;1657;0;3144;no;1
1528;KENHNOIUM2;GIU;co_mat_cat_mike;20;2;1655;1647;0;4372;no;1
1529;KENHNOIUM3;GIU;co_mat_cat_mike;20;2;1653;1649;0;3200;no;1
1530;KENHNOIUM4;GIU;co_mat_cat_mike;20;1;1648;1654;0;4843;no;1
1531;KENHONGDOC;GIU;co_mat_cat_mike;66;2;1222;1558;0;3923;no;1
1532;KENHPHANLINH;GIU;co_mat_cat_mike;10;2;1643;1313;0;4025;no;1
1533;KENHPHANLINH2;GIU;co_mat_cat_mike;10;2;1313;660;0;5132;no;1
1534;KENHSOKHONG;GIU;co_mat_cat_mike;77;3;1565;2624;0;14491;no;1
1535;KENHSOKHONG2;GIU;co_mat_cat_mike;10;4;1567;2625;0;18580;no;1
1536;KENHSOMUOIMOT2;GIU;co_mat_cat_mike;10;2;1322;676;0;6572;no;1
1537;KENHTAYSON;GIU;co_mat_cat_mike;10;3;1663;1571;0;7064;no;1
1538;KENHTG1;GIU;co_mat_cat_mike;16;3;851;2770;0;6959;no;1
1539;KENHTG2;GIU;co_mat_cat_mike;16;2;853;232;0;4643;no;1
1540;KENHTG4;GIU;co_mat_cat_mike;20;2;227;1772;0;9000;no;1
1541;KENHTG5;GIU;co_mat_cat_mike;16;2;229;980;0;16500;no;1
1542;KENHTG6;GIU;co_mat_cat_mike;16;4;981;808;0;5232;no;1
1543;KENHTHAYCAI;bo;ngoai_lien_thong;27;9;;;0;4489;no;1
1544;KENHTHAYCAI1;bo;ngoai_lien_thong;20;6;;;0;14196;no;1
1545;KENHTHUBA1;GIU;co_mat_cat_mike;83;5;;1574;0;3204;no;1
1546;KENHTHUBA2;GIU;co_mat_cat_mike;55;4;1574;1630;0;6868;no;1
1547;KENHTHUBA3;GIU;co_mat_cat_mike;57;3;1557;653;0;3363;no;1
1548;KENHTHUBA4;GIU;co_mat_cat_mike;56;3;1571;1557;0;4483;no;1
1549;KENHTHUHAI1;GIU;co_mat_cat_mike;16;5;1573;;0;3836;no;1
1550;KENHTHUHAI2;GIU;co_mat_cat_mike;10;3;1573;1629;0;7390;no;1
1551;KENHTHUHAI3;GIU;co_mat_cat_mike;57;5;1619;652;0;7900;no;1
1552;KENHTHUNAM1;GIU;co_mat_cat_mike;50;5;;1577;0;3000;no;1
1553;KENHTHUNAM2;GIU;co_mat_cat_mike;56;3;1577;1633;0;5546;no;1
1554;KENHTHUSAU1;GIU;co_mat_cat_mike;20;5;;1579;0;3716;no;1
1555;KENHTHUSAU2;GIU;co_mat_cat_mike;10;3;1579;1634;0;2932;no;1
1556;KENHTHUTU1;GIU;co_mat_cat_mike;14;6;2197;1575;0;2612;no;1
1557;KENHTHUTU2;GIU;co_mat_cat_mike;10;3;1575;1631;0;6100;no;1
1558;KENHTOICANH;GIU;co_mat_cat_mike;20;3;1328;1359;0;5575;no;1
1559;KENHTUDUONG1;GIU;co_mat_cat_mike;56;1;1663;1638;0;2767;no;1
1560;KENHTUOITRE2;GIU;co_mat_cat_mike;10;2;1556;670;0;2506;no;1
1561;KENHUMINH;GIU;co_mat_cat_mike;51;10;1650;;0;18315;no;1
1562;KENHUMINH2;GIU;co_mat_cat_mike;20;9;1644;;0;40900;no;1
1563;KENHUMINH3;GIU;co_mat_cat_mike;20;8;;;0;31044;no;1
1564;KENHUMINH4;GIU;co_mat_cat_mike;20;2;1651;1656;0;7620;no;1
1565;KF;GIU;co_mat_cat_mike;26;4;2673;2673;0;12300;no;2
1566;KG03_04;GIU;co_mat_cat_mike;58;3;1730;506;0;11725;no;1
1567;KG19_20;GIU;co_mat_cat_mike;59;6;651;544;0;10150;no;1
1568;KG81_82;GIU;co_mat_cat_mike;125;2;551;555;0;5605;no;1
1569;KH;GIU;co_mat_cat_mike;122;10;2672;1693;0;26300;no;5
1570;KH1;GIU;co_mat_cat_mike;84;21;153;278;0;16000;no;1
1571;KH12;GIU;co_mat_cat_mike;90;19;278;485;0;44898;no;1
1572;KH3;GIU;co_mat_cat_mike;53;34;2537;1053;0;35600;no;1
1573;KH51;GIU;co_mat_cat_mike;76;10;2537;500;0;27644;no;1
1574;KH52;GIU;co_mat_cat_mike;61;4;499;552;0;20280;no;1
1575;KH6;GIU;co_mat_cat_mike;79;18;2524;501;6000;50000;no;1
1576;KH62;GIU;co_mat_cat_mike;60;4;502;553;0;17462;no;1
1577;KH7;GIU;co_mat_cat_mike;81;42;2519;503;0;24954;no;1
1578;KH8;GIU;co_mat_cat_mike;31;12;122;2105;0;40550;no;2
1579;KH9;GIU;co_mat_cat_mike;31;13;1123;705;0;16950;no;1
1580;KH92;GIU;co_mat_cat_mike;77;3;704;507;0;42858;no;1
1581;KKYSON;GIU;co_mat_cat_mike;36;4;2945;2776;0;7585;no;1
1582;KMoiCM;GIU;co_mat_cat_mike;20;4;255;434;0;10843;no;1
1583;KODCC_1;GIU;co_mat_cat_mike;20;2;849;1620;0;2500;no;1
1584;KONGRONGTUONG;GIU;co_mat_cat_mike;39;3;700;1750;0;10276;no;1
1585;KQUANTHOTG;GIU;co_mat_cat_mike;90;7;795;2029;0;13500;no;1
1586;KTAMVU;GIU;co_mat_cat_mike;41;4;;2777;0;6840;no;1
1587;KTHDA;bo;ngoai_lien_thong;139;2;;;0;1602;no;1
1588;KTHOMAIDONGCUNG;GIU;co_mat_cat_mike;84;4;1196;253;0;28247;no;1
1589;KVINHMYPHUOCLONG;GIU;co_mat_cat_mike;91;13;2168;202;21861;39340;no;1
1590;KVINHMYPHUOCLONG1;GIU;co_mat_cat_mike;66;5;456;2168;0;23170;no;1
1591;K_LoDa1;GIU;co_mat_cat_mike;39;5;2946;1622;0;2800;no;1
1592;K_LoDa2;GIU;co_mat_cat_mike;39;9;1622;984;0;8700;no;1
1593;K_Lotong;GIU;co_mat_cat_mike;24;3;225;1814;0;8000;no;1
1594;K_Mieudien;GIU;co_mat_cat_mike;16;3;228;1811;0;5000;no;1
1595;K_Vanhdai;GIU;co_mat_cat_mike;28;3;2772;233;0;3000;no;1
1596;KaDam1;GIU;co_mat_cat_mike;52;3;2450;488;0;3641;no;1
1597;Kenh 20;GIU;co_mat_cat_mike;18;4;536;2210;0;4145;no;1
1598;Kenh T3;GIU;co_mat_cat_mike;89;12;2798;2260;0;26067;no;1
1599;Kenh T4;GIU;co_mat_cat_mike;91;20;2797;2258;0;27000;no;1
1600;Kenh T5;GIU;co_mat_cat_mike;90;24;2796;2257;0;28400;no;1
1601;Kenh T6;GIU;co_mat_cat_mike;85;9;1938;2256;0;23300;no;1
1602;Kenh T6 ND;GIU;co_mat_cat_mike;45;4;2256;;0;7000;no;1
1603;Kenh T6 moi;GIU;co_mat_cat_mike;119;8;2795;1938;0;9100;no;1
1604;Kenh19T5;bo;ngoai_lien_thong;63;2;;;0;3474;no;1
1605;Kenh20-7;GIU;co_mat_cat_mike;40;9;981;804;0;7600;no;1
1606;Kenh3;bo;ngoai_lien_thong;70;3;;;0;1501;no;1
1607;Kenh5;GIU;co_mat_cat_mike;25;2;270;2761;0;8304;no;1
1608;Kenh6;GIU;co_mat_cat_mike;25;2;2651;2759;0;7052;no;1
1609;KenhA;bo;ngoai_lien_thong;80;4;;;0;6574;no;1
1610;KenhB;bo;ngoai_lien_thong;80;5;;;0;7550;no;1
1611;KenhC;bo;ngoai_lien_thong;82;6;;;0;7733;no;1
1612;KenhDay;GIU;co_mat_cat_mike;118;1;1943;1826;0;4924;no;1
1613;KenhDoi;bo;ngoai_lien_thong;71;2;;;0;1225;no;1
1614;KenhGiua_1;GIU;co_mat_cat_mike;30;3;2104;1763;0;4210;no;1
1615;KenhGiua_2;GIU;co_mat_cat_mike;30;1;1763;2296;0;464;no;1
1616;KenhHuyen;GIU;co_mat_cat_mike;80;4;1004;887;0;1400;no;1
1617;KenhMuoiHai_1;GIU;co_mat_cat_mike;30;1;2103;1749;0;492;no;1
1618;KenhMuoiHai_2;GIU;co_mat_cat_mike;30;1;1749;1761;0;3392;no;1
1619;KenhMuoiThuoc;GIU;co_mat_cat_mike;30;1;2107;1768;0;2945;no;1
1620;KenhN4;GIU;co_mat_cat_mike;80;5;2969;413;0;2850;no;1
1621;KenhN5;GIU;co_mat_cat_mike;80;6;2971;415;0;3900;no;1
1622;KenhN7;GIU;co_mat_cat_mike;80;7;2953;418;0;5000;no;1
1623;KenhNgang;bo;ngoai_lien_thong;20;2;;;0;16797;no;1
1624;KenhNgang1;bo;ngoai_lien_thong;56;6;;;0;9637;no;1
1625;KenhRanh(4000)_1;GIU;co_mat_cat_mike;30;2;2808;1756;0;5069;no;1
1626;KenhRanh(4000)_2;GIU;co_mat_cat_mike;30;1;1756;275;0;912;no;1
1627;KenhRanh(4000)_3;GIU;co_mat_cat_mike;30;1;275;1745;0;3087;no;1
1628;KenhRanhTinh;GIU;co_mat_cat_mike;30;1;1760;1;0;3195;no;1
1629;KenhT1;GIU;co_mat_cat_mike;80;4;2966;410;0;2450;no;1
1630;KenhT3;GIU;co_mat_cat_mike;89;12;2968;412;0;2600;no;1
1631;KenhT5;GIU;co_mat_cat_mike;90;24;800;416;0;6100;no;1
1632;KenhTac;GIU;co_mat_cat_mike;30;2;1767;2823;0;2850;no;1
1633;Kenh_118;GIU;co_mat_cat_mike;111;4;953;397;0;10716;no;1
1634;Kenh_16;GIU;co_mat_cat_mike;72;4;828;1036;0;6776;no;1
1635;Kenh_30-4;GIU;co_mat_cat_mike;36;10;2781;1626;0;13300;no;1
1636;Kenh_Bong_Sung;GIU;co_mat_cat_mike;62;2;955;119;0;5975;no;1
1637;Kenh_Cung;GIU;co_mat_cat_mike;21;2;1471;982;0;3900;no;1
1638;Kenh_Lo;GIU;co_mat_cat_mike;86;2;2085;2523;0;10921;no;1
1639;Kenh_Nga_Cay;GIU;co_mat_cat_mike;35;3;2284;2376;0;7416;no;1
1640;Kenh_Pham_Hung;GIU;co_mat_cat_mike;46;2;2359;1487;0;11161;no;1
1641;Kenh_Rao_Can;GIU;co_mat_cat_mike;44;2;2297;698;0;5494;no;1
1642;Kenh_Thay_Cai;bo;ngoai_lien_thong;27;9;;;0;12756;no;1
1643;Kenh_Xeo_Vuong;GIU;co_mat_cat_mike;59;2;1986;530;0;8224;no;1
1644;Khang Chien;GIU;co_mat_cat_mike;84;11;944;1137;0;30000;no;4
1645;Khang Chien cau;GIU;co_mat_cat_mike;73;2;2490;;0;500;no;1
1646;Khao Dien;GIU;co_mat_cat_mike;20;3;;1543;0;7361;no;1
1647;KhoenAXay;GIU;co_mat_cat_mike;60;2;2452;491;0;3256;no;1
1648;Khong ten;GIU;co_mat_cat_mike;20;5;934;457;0;4531;no;1
1649;Khong ten1;GIU;co_mat_cat_mike;20;4;2858;198;0;3222;no;1
1650;Kien Binh;GIU;co_mat_cat_mike;111;3;2246;;0;7200;no;1
1651;Kien Hao CNG;GIU;co_mat_cat_mike;109;14;2241;2006;0;58842;no;1
1652;Kinh 5;GIU;co_mat_cat_mike;10;3;2618;1214;0;12951;no;1
1653;KinhThay;GIU;co_mat_cat_mike;30;2;20;18;0;3257;no;1
1654;Kratiefl;bo;ngoai_lien_thong;5810;9;;;0;88100;no;1
1655;L611;GIU;co_mat_cat_mike;69;2;2106;1766;0;3563;no;1
1656;L612;GIU;co_mat_cat_mike;80;3;1766;2822;0;3736;no;1
1657;LANGSAC_CANAL;GIU;co_mat_cat_mike;302;25;885;;0;39146;no;1
1658;LONG_HIEPCR;GIU;co_mat_cat_mike;66;3;2405;1552;0;13368;no;1
1659;LTNang;GIU;co_mat_cat_mike;20;4;442;1499;0;12511;no;1
1660;LTTRAN1;GIU;co_mat_cat_mike;37;2;1246;1012;0;3707;no;1
1661;LTTRAN2;GIU;co_mat_cat_mike;37;2;2111;1246;0;5100;no;1
1662;LTruong2;GIU;co_mat_cat_mike;20;4;1502;1107;0;8190;no;1
1663;LUNGROGHE1;GIU;co_mat_cat_mike;64;5;;1590;0;3743;no;1
1664;LUNGROGHE2;GIU;co_mat_cat_mike;70;1;1590;421;0;6212;no;1
1665;LUNGROGHE3;GIU;co_mat_cat_mike;10;2;1214;421;0;3658;no;1
1666;LaGhi;GIU;co_mat_cat_mike;73;3;145;2290;0;7150;no;1
1667;Lai Hieu;GIU;co_mat_cat_mike;88;8;530;574;0;23920;no;1
1668;Lai Viet;GIU;co_mat_cat_mike;20;5;2163;2846;0;10281;no;1
1669;Lam Tra;GIU;co_mat_cat_mike;20;3;262;2151;0;4620;no;1
1670;Lang;GIU;co_mat_cat_mike;20;4;2158;1939;0;3500;no;2
1671;Lang Sen;GIU;co_mat_cat_mike;20;2;1836;1968;0;4312;no;1
1672;LangThe;bo;ngoai_lien_thong;89;9;;;0;18940;no;1
1673;Lap Vo;GIU;co_survey2020;168;20;2579;114;0;49947;no;1
1674;Lau Bang;GIU;co_mat_cat_mike;20;3;468;1839;0;2900;no;1
1675;LauQuocGia;GIU;co_mat_cat_mike;20;4;245;2320;0;10842;no;1
1676;Le Le;GIU;co_mat_cat_mike;20;4;2871;2879;0;3768;no;3
1677;Link-Takaev;bo;linkchannel_otru;;0;;;0;6400;no;1
1678;Link_10;bo;ngoai_lien_thong;;0;;;0;1580;no;1
1679;Link_11;bo;linkchannel_otru;;0;;;0;8489;no;1
1680;Link_14;bo;linkchannel_otru;;0;;;0;4011;no;1
1681;Link_17;bo;linkchannel_otru;;0;;;0;2655;no;1
1682;Link_18;bo;linkchannel_otru;;0;;;0;7545;no;1
1683;Link_19;bo;linkchannel_otru;;0;;;0;4975;no;1
1684;Link_2;bo;ngoai_lien_thong;;0;;;0;15146;no;1
1685;Link_20;bo;linkchannel_otru;;0;;;0;3409;no;1
1686;Link_21;bo;linkchannel_otru;;0;;;0;2324;no;1
1687;Link_22;bo;linkchannel_otru;;0;;;0;3120;no;1
1688;Link_23;bo;linkchannel_otru;;0;;;0;665;no;1
1689;Link_24;bo;linkchannel_otru;;0;;;0;4430;no;1
1690;Link_25;bo;linkchannel_otru;;0;;;0;3600;no;1
1691;Link_26;bo;ngoai_lien_thong;;0;;;0;3122;no;1
1692;Link_27;bo;ngoai_lien_thong;;0;;;0;9708;no;1
1693;Link_29;bo;ngoai_lien_thong;;0;;;0;2350;no;1
1694;Link_3;bo;ngoai_lien_thong;;0;;;0;6371;no;1
1695;Link_30;bo;ngoai_lien_thong;;0;;;0;2089;no;1
1696;Link_31;bo;ngoai_lien_thong;;0;;;0;3306;no;1
1697;Link_33;bo;linkchannel_otru;;0;;;0;1848;no;1
1698;Link_35;bo;linkchannel_otru;;0;;;0;4827;no;1
1699;Link_36;bo;ngoai_lien_thong;;0;;;0;3596;no;1
1700;Link_37;bo;linkchannel_otru;;0;;;0;8073;no;1
1701;Link_38;bo;ngoai_lien_thong;;0;;;0;2122;no;1
1702;Link_39;bo;linkchannel_otru;;0;;;0;5800;no;1
1703;Link_4;bo;ngoai_lien_thong;;0;;;0;4850;no;1
1704;Link_40;bo;ngoai_lien_thong;;0;;;0;1622;no;1
1705;Link_41;bo;ngoai_lien_thong;;0;;;0;4300;no;1
1706;Link_42;bo;linkchannel_otru;;0;;;0;1820;no;1
1707;Link_43;bo;ngoai_lien_thong;;0;;;0;5121;no;1
1708;Link_44;bo;ngoai_lien_thong;6002;2;;;0;1417;no;1
1709;Link_45;bo;ngoai_lien_thong;;0;;;0;3186;no;1
1710;Link_46;bo;ngoai_lien_thong;;0;;;0;2317;no;1
1711;Link_47;bo;ngoai_lien_thong;;0;;;0;1940;no;1
1712;Link_48;bo;ngoai_lien_thong;;0;;;0;2330;no;1
1713;Link_49;bo;ngoai_lien_thong;;0;;;0;1141;no;1
1714;Link_5;bo;ngoai_lien_thong;;0;;;0;3006;no;1
1715;Link_50;bo;ngoai_lien_thong;;0;;;0;2100;no;1
1716;Link_51;bo;ngoai_lien_thong;;0;;;0;2970;no;1
1717;Link_52;bo;linkchannel_otru;;0;;;0;2434;no;1
1718;Link_53;bo;linkchannel_otru;;0;;;0;2200;no;1
1719;Link_54;bo;ngoai_lien_thong;;0;;;0;1725;no;1
1720;Link_55;bo;linkchannel_otru;;0;;;0;4195;no;1
1721;Link_56;bo;linkchannel_otru;;0;;;0;2251;no;1
1722;Link_6;bo;ngoai_lien_thong;;0;;;0;2757;no;1
1723;Link_7;bo;ngoai_lien_thong;;0;;;0;2308;no;1
1724;Lo Ca Lam A;GIU;co_mat_cat_mike;20;5;2653;2504;0;9500;no;3
1725;Lo Chat Dot;GIU;co_mat_cat_mike;20;3;846;2692;0;5850;no;2
1726;Lo Moi;GIU;co_mat_cat_mike;44;8;186;186;0;21575;no;2
1727;Lo Xe;GIU;co_mat_cat_mike;64;4;201;2857;0;5521;no;1
1728;LoCayBuoi;GIU;co_mat_cat_mike;80;4;998;2923;0;1800;no;1
1729;LoXe3;GIU;co_mat_cat_mike;65;5;557;2857;0;9903;no;1
1730;LoXeMoi;GIU;co_mat_cat_mike;54;1;1658;2434;0;2971;no;1
1731;Lodua1;GIU;co_mat_cat_mike;21;2;1531;1830;0;2450;no;1
1732;Lodua2;GIU;co_mat_cat_mike;21;2;1830;979;0;1200;no;1
1733;Long An;GIU;co_mat_cat_mike;33;3;723;608;0;11400;no;1
1734;Long Dieu;GIU;co_mat_cat_mike;20;2;1860;1992;0;5100;no;2
1735;Long My 1;GIU;co_mat_cat_mike;60;14;2033;560;0;22000;no;1
1736;Long My 2;GIU;co_mat_cat_mike;28;9;2639;1035;0;23916;no;1
1737;LongHo;GIU;co_mat_cat_mike;96;11;819;2629;0;8565;no;1
1738;LongMy2;GIU;co_mat_cat_mike;28;9;2033;2637;0;3415;no;1
1739;Lung Lon;GIU;co_mat_cat_mike;75;9;2258;;0;8100;no;1
1740;Lung Lon 2;GIU;co_mat_cat_mike;44;5;1897;;0;14900;no;1
1741;Lung Quoc;GIU;co_mat_cat_mike;20;1;;2181;0;3056;no;1
1742;Lung Sen;GIU;co_mat_cat_mike;20;3;2724;2389;0;6611;no;1
1743;LungBaoChua;GIU;co_mat_cat_mike;10;1;1473;2185;0;6040;no;1
1744;LungRanh;GIU;co_mat_cat_mike;10;4;;1440;0;4637;no;1
1745;Luynh Huynh;GIU;co_mat_cat_mike;71;2;2249;;0;9300;no;1
1746;MAYTUC;GIU;co_mat_cat_mike;60;2;1972;398;0;6831;no;1
1747;MCC01_19;GIU;co_mat_cat_mike;141;5;1082;1936;0;11717;no;1
1748;MINHHA;GIU;co_mat_cat_mike;31;7;2627;1607;0;25557;no;1
1749;MIT13_14;GIU;co_mat_cat_mike;70;2;396;1971;0;10922;no;1
1750;MTMHac;GIU;co_mat_cat_mike;20;2;2517;961;0;7145;no;1
1751;MTT04;GIU;co_mat_cat_mike;73;4;1925;2414;0;15151;no;1
1752;MTT37;GIU;co_mat_cat_mike;65;3;1131;1866;0;11778;no;1
1753;MTaLiem;GIU;co_mat_cat_mike;20;2;146;273;0;5229;no;1
1754;MYVAN;GIU;co_mat_cat_mike;67;5;2421;143;0;13890;no;1
1755;Mac Can Dung;GIU;co_mat_cat_mike;42;11;178;1845;0;31342;no;3
1756;Mac Day;GIU;co_mat_cat_mike;20;3;2828;2828;0;5000;no;2
1757;Mai Dam;GIU;co_mat_cat_mike;20;2;1983;2864;0;4000;no;1
1758;Mang Thit;GIU;co_mat_cat_mike;196;75;828;1126;0;46678;no;1
1759;Mareng;GIU;co_mat_cat_mike;106;7;1490;2275;0;32000;no;3
1760;MekongCam;bo;ngoai_lien_thong;1886;168;;;0;309139;no;1
1761;Mieu Hoi;GIU;co_mat_cat_mike;20;1;1279;935;0;2701;no;1
1762;Mk_E1;bo;o_tru_w=11939;11939;16;;;0;83625;no;1
1763;Mk_E2;bo;o_tru_w=8702;8702;14;;;0;70376;no;1
1764;Mk_E5;bo;o_tru_w=7672;7672;7;;;0;31900;no;1
1765;Mk_E6;bo;ngoai_lien_thong;10200;8;;;0;40680;no;1
