Time;Q_ChauDoc;Q_TanChau;Q_VamNao;Q_CanTho;Q_MyThuan
2011-12-22 00:00:00;3050;12300;4700;-4550;2980
2011-12-22 01:00:00;2900;11500;4130;-6370;-3170
2011-12-22 02:00:00;2470;10600;3570;-2300;-2820
2011-12-22 03:00:00;2030;10100;3000;-175;4700
2011-12-22 04:00:00;1900;9780;3370;8720;9230
2011-12-22 05:00:00;1750;9650;3830;14700;12600
2011-12-22 06:00:00;2260;10200;4360;16400;14800
2011-12-22 07:00:00;2700;11300;4600;18000;15200
2011-12-22 08:00:00;3000;11800;5280;17300;17200
2011-12-22 09:00:00;3020;12100;5580;16500;17600
2011-12-22 10:00:00;3000;12300;5540;15900;14700
2011-12-22 11:00:00;3030;12400;5490;13600;12800
2011-12-22 12:00:00;3110;12800;5250;5440;5350
2011-12-22 13:00:00;3190;12500;5080;835;2860
2011-12-22 14:00:00;3240;12500;4960;-3590;-4130
2011-12-22 15:00:00;3240;12200;3970;-7000;-4870
2011-12-22 16:00:00;2570;10800;3250;-5080;-4380
2011-12-22 17:00:00;2000;9500;2750;-1390;-1740
2011-12-22 18:00:00;1630;7940;2560;2920;4670
2011-12-22 19:00:00;1580;9140;3280;7990;8210
2011-12-22 20:00:00;1990;9650;3880;8110;11200
2011-12-22 21:00:00;2300;10700;4470;10800;11800
2011-12-22 22:00:00;2640;11000;4640;9070;11300
2011-12-22 23:00:00;2820;11400;4840;4620;8160
2011-12-23 00:00:00;2920;11700;4810;-2630;5390
2011-12-23 01:00:00;3020;12000;4470;-6200;2990
2011-12-23 02:00:00;2820;11300;3780;-3740;-2300
2011-12-23 03:00:00;2180;10300;2930;-1420;-2290
2011-12-23 04:00:00;1640;9270;2670;8050;4870
2011-12-23 05:00:00;1400;8830;3090;12500;11100
2011-12-23 06:00:00;1500;9600;3650;14800;13600
2011-12-23 07:00:00;2260;10400;4500;17100;15000
2011-12-23 08:00:00;2650;11000;4740;18400;16100
2011-12-23 09:00:00;3000;11400;5010;17000;16600
2011-12-23 10:00:00;3120;11800;5170;17000;17300
2011-12-23 11:00:00;3250;12000;5470;16400;15200
2011-12-23 12:00:00;3330;12300;5560;14000;12800
2011-12-23 13:00:00;3310;12500;5510;3860;6230
2011-12-23 14:00:00;3390;12500;5350;-4390;2890
2011-12-23 15:00:00;3340;12500;4890;-6190;-3980
2011-12-23 16:00:00;3090;12500;3670;-6650;-5780
2011-12-23 17:00:00;2290;10000;2860;-5280;-4550
2011-12-23 18:00:00;1930;8440;2710;-1580;-1750
2011-12-23 19:00:00;1640;8260;2440;4300;4150
2011-12-23 20:00:00;1590;8380;3210;8160;8040
2011-12-23 21:00:00;2000;9530;3490;11100;11200
2011-12-23 22:00:00;2350;10800;3880;10800;12100
2011-12-23 23:00:00;2640;11200;4190;8670;10400
2011-12-24 00:00:00;2840;11700;4630;3980;6750
2011-12-24 01:00:00;3020;11700;4700;-1770;4930
2011-12-24 02:00:00;2970;11600;4430;-5400;4090
2011-12-24 03:00:00;2620;11100;3880;-3960;3030
2011-12-24 04:00:00;2090;9780;3020;-890;3010
2011-12-24 05:00:00;1500;8700;2620;4200;8180
2011-12-24 06:00:00;1400;8580;2830;11900;9750
2011-12-24 07:00:00;1710;9090;3510;15700;11600
2011-12-24 08:00:00;2160;10100;4570;17200;14800
2011-12-24 09:00:00;2650;11200;5080;18400;16800
2011-12-24 10:00:00;2840;12200;5310;18100;16900
2011-12-24 11:00:00;2970;12000;5510;17300;15400
2011-12-24 12:00:00;3050;12500;5540;15400;14400
2011-12-24 13:00:00;3180;12500;5560;13000;13800
2011-12-24 14:00:00;3310;12600;5510;2810;6350
2011-12-24 15:00:00;3360;12400;5280;-4300;2920
2011-12-24 16:00:00;3290;12600;4530;-9100;-5600
2011-12-24 17:00:00;3010;11200;3450;-6900;-6510
2011-12-24 18:00:00;2850;9830;2490;-5130;-4780
2011-12-24 19:00:00;1480;8510;2250;-176;-2990
2011-12-24 20:00:00;1400;8260;2760;3290;4520
2011-12-24 21:00:00;1450;8320;3460;10100;8130
2011-12-24 22:00:00;1810;9090;4140;11900;11100
2011-12-24 23:00:00;2360;10200;4500;10500;10800
2011-12-25 00:00:00;2750;10900;4810;6880;9800
2011-12-25 01:00:00;2790;11200;5020;1760;5600
2011-12-25 02:00:00;2840;11400;4810;-3780;4430
2011-12-25 03:00:00;2840;11000;4050;-5070;3940
2011-12-25 04:00:00;2640;10000;3000;-2900;3400
2011-12-25 05:00:00;1900;9270;2410;356;3870
2011-12-25 06:00:00;1510;8580;2420;6920;8650
2011-12-25 07:00:00;1460;8700;2920;13400;10900
2011-12-25 08:00:00;2130;9600;4080;17900;15100
2011-12-25 09:00:00;2470;10500;4640;18700;15700
2011-12-25 10:00:00;2750;10700;5150;18900;17400
2011-12-25 11:00:00;2950;11600;5650;19100;16500
2011-12-25 12:00:00;3020;11500;5440;18500;15300
2011-12-25 13:00:00;3350;11600;5470;17200;14400
2011-12-25 14:00:00;3380;11800;5490;12300;11900
2011-12-25 15:00:00;3410;12100;5310;845;4900
2011-12-25 16:00:00;3580;12400;5220;-7350;-4150
2011-12-25 17:00:00;3490;12300;4300;-7970;-7570
2011-12-25 18:00:00;2980;10500;3340;-6760;-5660
2011-12-25 19:00:00;2290;8820;2230;-4780;-4070
2011-12-25 20:00:00;1290;7490;2040;350;-1750
2011-12-25 21:00:00;1140;7170;2620;7220;5880
2011-12-25 22:00:00;1400;8320;3370;12200;9750
2011-12-25 23:00:00;2210;9220;3620;13400;10700
2011-12-26 00:00:00;2760;10500;4220;10600;12300
2011-12-26 01:00:00;3000;10700;4810;7140;9350
2011-12-26 02:00:00;3100;11200;5110;2820;5220
2011-12-26 03:00:00;3120;11300;4630;-2850;2990
2011-12-26 04:00:00;2820;10600;3920;-5040;-3200
2011-12-26 05:00:00;2180;10200;2580;-3960;-1780
2011-12-26 06:00:00;1700;9020;2260;2460;4900
2011-12-26 07:00:00;1340;8190;2410;8770;10300
2011-12-26 08:00:00;1600;9340;3110;15000;14400
2011-12-26 09:00:00;2210;10200;4040;18200;15100
2011-12-26 10:00:00;2710;10800;4770;17700;15700
2011-12-26 11:00:00;3050;11600;5310;18300;16700
2011-12-26 12:00:00;3070;11800;5480;17700;17200
2011-12-26 13:00:00;3150;12100;5470;17300;17400
2011-12-26 14:00:00;3130;12300;5490;16300;16100
2011-12-26 15:00:00;3160;12400;5440;8000;9720
2011-12-26 16:00:00;3290;12600;5410;-4340;2890
2011-12-26 17:00:00;3290;12800;5240;-9690;-5390
2011-12-26 18:00:00;3070;11800;3840;-11200;-7920
2011-12-26 19:00:00;2370;10000;2680;-7970;-6370
2011-12-26 20:00:00;1520;8190;1880;-2990;-3170
2011-12-26 21:00:00;1230;7110;1900;2060;-1730
2011-12-26 22:00:00;1190;7420;2830;10000;7010
2011-12-26 23:00:00;1600;8450;3760;13800;13000
2011-12-27 00:00:00;2300;9780;4640;13800;13400
2011-12-27 01:00:00;2740;10900;4880;10800;13700
2011-12-27 02:00:00;2920;11400;5180;7310;10800
2011-12-27 03:00:00;3070;11700;5350;1580;6570
2011-12-27 04:00:00;3050;11300;4870;-3560;-2820
2011-12-27 05:00:00;2650;11000;3880;-5220;-4070
2011-12-27 06:00:00;2020;10600;2650;-2850;-3720
2011-12-27 07:00:00;1690;8890;2110;3680;-1740
2011-12-27 08:00:00;1400;8760;2260;9690;7870
2011-12-27 09:00:00;1500;9090;3510;15400;10600
2011-12-27 10:00:00;1800;9910;4220;18700;12700
2011-12-27 11:00:00;2400;10200;5020;18700;14800
2011-12-27 12:00:00;2790;11300;5280;17700;16000
2011-12-27 13:00:00;2920;11800;5440;17400;16600
2011-12-27 14:00:00;3050;12700;5470;15900;16100
2011-12-27 15:00:00;3130;12300;5450;14500;12700
2011-12-27 16:00:00;3210;12300;5410;3280;6310
