location_id;topo_id;chainage;rong;z_day;n_pt
TSH109;TOPO?;0.0;13.0;-2.0;6
TSH109;TOPO?;7565.0;13.0;-2.0;6
TSH11;TOPO?;0.0;19.0;-2.0;6
TSH11;TOPO?;4722.0;19.0;-2.0;6
TSH110;TOPO?;0.0;13.0;-2.0;6
TSH110;TOPO?;3183.0;13.0;-2.0;6
TSH111;TOPO?;0.0;10.0;-2.0;6
TSH111;TOPO?;6299.0;10.0;-2.0;6
TSH112;TOPO?;0.0;10.0;-2.0;6
TSH112;TOPO?;1877.0;10.0;-2.0;6
TSH113;TOPO?;0.0;10.0;-2.0;6
TSH113;TOPO?;1949.0;10.0;-2.0;6
TSH114;TOPO?;0.0;10.0;-2.0;6
TSH114;TOPO?;1180.0;10.0;-2.0;6
TSH115;TOPO?;0.0;10.0;-2.0;6
TSH115;TOPO?;3837.0;10.0;-2.0;6
TSH116;TOPO?;0.0;10.0;-2.0;6
TSH116;TOPO?;4098.0;10.0;-2.0;6
TSH117;TOPO?;0.0;10.0;-2.0;6
TSH117;TOPO?;3540.0;10.0;-2.0;6
TSH118;TOPO?;0.0;23.0;-2.5;6
TSH118;TOPO?;3423.0;23.0;-2.5;6
TSH119;TOPO?;0.0;15.0;-2.0;6
TSH119;DH2020;3700.0;58.0;-1.005;24
TSH119;DH2020;7731.0;42.0;-1.773;20
TSH119;DH2020;10974.0;66.0;-1.91;28
TSH119;TOPO?;13424.0;15.0;-2.0;6
TSH12;TOPO?;0.0;12.0;-2.0;6
TSH12;TOPO?;4251.0;12.0;-2.0;6
TSH120;TOPO?;0.0;13.0;-2.0;6
TSH120;TOPO?;7315.0;13.0;-2.0;6
TSH121;TOPO?;0.0;12.0;-2.0;6
TSH121;DH2020;1505.0;56.0;-1.511;25
TSH121;DH2020;3527.0;68.0;-2.013;31
TSH121;DH2020;4634.0;63.0;-2.314;30
TSH121;TOPO?;4634.0;12.0;-2.0;6
TSH122;TOPO?;0.0;16.0;-2.0;6
TSH122;TOPO?;1373.0;16.0;-2.0;6
TSH123;TOPO?;0.0;16.0;-2.0;6
TSH123;TOPO?;4321.0;16.0;-2.0;6
TSH124;TOPO?;0.0;15.0;-2.0;6
TSH124;TOPO?;4015.0;15.0;-2.0;6
TSH125;TOPO?;0.0;12.0;-2.0;6
TSH125;TOPO?;7116.0;12.0;-2.0;6
TSH126;TOPO?;0.0;12.0;-2.0;6
TSH126;TOPO?;3231.0;12.0;-2.0;6
TSH127;TOPO?;0.0;13.0;-2.0;6
TSH127;TOPO?;3011.0;13.0;-2.0;6
TSH128;TOPO?;0.0;14.0;-2.0;6
TSH128;TOPO?;3204.0;14.0;-2.0;6
TSH129;TOPO?;0.0;19.0;-2.0;6
TSH129;TOPO?;3046.0;19.0;-2.0;6
TSH13;TOPO?;0.0;10.0;-2.0;6
TSH13;TOPO?;4005.0;10.0;-2.0;6
TSH130;TOPO?;0.0;16.0;-2.0;6
TSH130;TOPO?;4953.0;16.0;-2.0;6
TSH131;TOPO?;0.0;16.0;-2.0;6
TSH131;TOPO?;3138.0;16.0;-2.0;6
TSH132;TOPO?;0.0;16.0;-2.0;6
TSH132;TOPO?;3898.0;16.0;-2.0;6
TSH133;TOPO?;0.0;18.0;-2.0;6
TSH133;TOPO?;3821.0;18.0;-2.0;6
TSH134;TOPO?;0.0;18.0;-2.0;6
TSH134;TOPO?;1576.0;18.0;-2.0;6
TSH135;TOPO?;0.0;18.0;-2.0;6
TSH135;TOPO?;4505.0;18.0;-2.0;6
TSH136;TOPO?;0.0;18.0;-2.0;6
TSH136;TOPO?;3692.0;18.0;-2.0;6
TSH137;TOPO?;0.0;9.0;-2.0;6
TSH137;TOPO?;4876.0;9.0;-2.0;6
TSH138;TOPO?;0.0;15.0;-2.0;6
TSH138;TOPO?;4026.0;15.0;-2.0;6
TSH139;TOPO?;0.0;14.0;-2.0;6
TSH139;TOPO?;5568.0;14.0;-2.0;6
TSH14;TOPO?;0.0;14.0;-2.0;6
TSH14;TOPO?;3940.0;14.0;-2.0;6
TSH140;TOPO?;0.0;16.0;-2.0;6
TSH140;TOPO?;4458.0;16.0;-2.0;6
TSH15;TOPO?;0.0;20.0;-2.0;6
TSH15;TOPO?;4008.0;20.0;-2.0;6
TSH16;TOPO?;0.0;15.0;-2.0;6
TSH16;TOPO?;3991.0;15.0;-2.0;6
TSH17;TOPO?;0.0;14.0;-2.0;6
TSH17;TOPO?;3900.0;14.0;-2.0;6
TSH18;TOPO?;0.0;19.0;-2.0;6
TSH18;TOPO?;3998.0;19.0;-2.0;6
TSH19;TOPO?;0.0;19.0;-2.0;6
TSH19;TOPO?;4125.0;19.0;-2.0;6
TSH2;TOPO?;0.0;10.0;-1.9;6
TSH2;TOPO?;10151.0;10.0;-1.9;6
TSH20;TOPO?;0.0;14.0;-2.0;6
TSH20;TOPO?;4464.0;14.0;-2.0;6
TSH21;TOPO?;0.0;15.0;-2.0;6
TSH21;TOPO?;5408.0;15.0;-2.0;6
TSH22;TOPO?;0.0;20.0;-2.0;6
TSH22;TOPO?;6018.0;20.0;-2.0;6
TSH23;TOPO?;0.0;14.0;-2.0;6
TSH23;TOPO?;6756.0;14.0;-2.0;6
TSH24;TOPO?;0.0;10.0;-2.0;6
TSH24;TOPO?;6883.0;10.0;-2.0;6
TSH25;TOPO?;0.0;19.0;-2.0;6
TSH25;TOPO?;6652.0;19.0;-2.0;6
TSH26;TOPO?;0.0;18.0;-2.0;6
TSH26;TOPO?;6645.0;18.0;-2.0;6
TSH27;TOPO?;0.0;30.0;-2.8;6
TSH27;TOPO?;6064.0;30.0;-2.8;6
TSH28;TOPO?;0.0;15.0;-2.0;6
TSH28;TOPO?;2836.0;15.0;-2.0;6
TSH29;TOPO?;0.0;15.0;-2.0;6
TSH29;TOPO?;2563.0;15.0;-2.0;6
TSH3;TOPO?;0.0;19.0;-2.0;6
TSH3;TOPO?;5664.0;19.0;-2.0;6
TSH30;TOPO?;0.0;18.0;-2.0;6
TSH30;TOPO?;3760.0;18.0;-2.0;6
TSH31;TOPO?;0.0;14.0;-2.0;6
TSH31;TOPO?;2657.0;14.0;-2.0;6
TSH32;TOPO?;0.0;13.0;-2.0;6
TSH32;TOPO?;1572.0;13.0;-2.0;6
TSH33;TOPO?;0.0;20.0;-3.0;6
TSH33;TOPO?;2661.0;20.0;-3.0;6
TSH34;TOPO?;0.0;10.0;-2.0;6
TSH34;TOPO?;3715.0;10.0;-2.0;6
TSH35;TOPO?;0.0;10.0;-2.0;6
TSH35;TOPO?;3838.0;10.0;-2.0;6
TSH36;TOPO?;0.0;10.0;-2.0;6
TSH36;TOPO?;4231.0;10.0;-2.0;6
TSH37;TOPO?;0.0;10.0;-2.0;6
TSH37;TOPO?;4225.0;10.0;-2.0;6
TSH38;TOPO?;0.0;10.0;-2.0;6
TSH38;TOPO?;4367.0;10.0;-2.0;6
TSH39;TOPO?;0.0;10.0;-2.0;6
TSH39;TOPO?;4314.0;10.0;-2.0;6
TSH4;TOPO?;0.0;50.0;-3.0;6
TSH4;TOPO?;4517.0;50.0;-3.0;6
TSH40;TOPO?;0.0;10.0;-2.0;6
TSH40;TOPO?;4627.0;10.0;-2.0;6
TSH41;TOPO?;0.0;10.0;-2.0;6
TSH41;TOPO?;4753.0;10.0;-2.0;6
TSH42;TOPO?;0.0;10.0;-2.0;6
TSH42;TOPO?;5117.0;10.0;-2.0;6
TSH43;TOPO?;0.0;10.0;-2.0;6
TSH43;TOPO?;5443.0;10.0;-2.0;6
TSH44;TOPO?;0.0;9.0;-2.0;6
TSH44;TOPO?;5250.0;9.0;-2.0;6
TSH45;TOPO?;0.0;9.0;-2.0;6
TSH45;TOPO?;4727.0;9.0;-2.0;6
TSH46;TOPO?;0.0;9.0;-2.0;6
TSH46;TOPO?;4492.0;9.0;-2.0;6
TSH47;TOPO?;0.0;13.0;-2.0;6
TSH47;TOPO?;3028.0;13.0;-2.0;6
TSH48;TOPO?;0.0;13.0;-2.0;6
TSH48;TOPO?;6248.0;13.0;-2.0;6
TSH49;TOPO?;0.0;15.0;-2.0;6
TSH49;TOPO?;4488.0;15.0;-2.0;6
TSH5;TOPO?;0.0;18.0;-1.8;6
TSH5;TOPO?;5719.0;18.0;-1.8;6
TSH50;TOPO?;0.0;18.0;-2.0;6
TSH50;TOPO?;3037.0;18.0;-2.0;6
TSH51;TOPO?;0.0;10.0;-2.0;6
TSH51;TOPO?;3092.0;10.0;-2.0;6
TSH52;TOPO?;0.0;10.0;-2.0;6
TSH52;TOPO?;3215.0;10.0;-2.0;6
TSH53;TOPO?;0.0;22.0;-2.0;6
TSH53;TOPO?;1171.0;22.0;-2.0;6
TSH54;TOPO?;0.0;14.0;-2.0;6
TSH54;TOPO?;1462.0;14.0;-2.0;6
TSH55;TOPO?;0.0;18.0;-2.0;6
TSH55;TOPO?;1648.0;18.0;-2.0;6
TSH56;TOPO?;0.0;15.0;-2.0;6
TSH56;TOPO?;1956.0;15.0;-2.0;6
TSH58;TOPO?;0.0;15.0;-2.0;6
TSH58;TOPO?;1984.0;15.0;-2.0;6
TSH59;TOPO?;0.0;20.0;-2.0;6
TSH59;TOPO?;4247.0;20.0;-2.0;6
TSH6;TOPO?;0.0;18.0;-1.8;6
TSH6;TOPO?;5631.0;18.0;-1.8;6
TSH60;TOPO?;0.0;20.0;-2.0;6
TSH60;TOPO?;4073.0;20.0;-2.0;6
TSH61;TOPO?;0.0;20.0;-2.0;6
TSH61;TOPO?;3877.0;20.0;-2.0;6
TSH62;TOPO?;0.0;20.0;-2.0;6
TSH62;TOPO?;3854.0;20.0;-2.0;6
TSH63;TOPO?;0.0;20.0;-2.0;6
TSH63;TOPO?;3663.0;20.0;-2.0;6
TSH64;TOPO?;0.0;20.0;-2.0;6
TSH64;TOPO?;3576.0;20.0;-2.0;6
TSH65;TOPO?;0.0;15.0;-2.0;6
TSH65;TOPO?;3886.0;15.0;-2.0;6
TSH66;TOPO?;0.0;14.0;-2.0;6
TSH66;TOPO?;3308.0;14.0;-2.0;6
TSH67;TOPO?;0.0;15.0;-2.0;6
TSH67;TOPO?;2802.0;15.0;-2.0;6
TSH68;TOPO?;0.0;15.0;-2.0;6
TSH68;TOPO?;1812.0;15.0;-2.0;6
TSH69;TOPO?;0.0;18.0;-2.0;6
TSH69;TOPO?;1490.0;18.0;-2.0;6
TSH7;TOPO?;0.0;15.0;-2.0;6
TSH7;TOPO?;8218.0;15.0;-2.0;6
TSH70;TOPO?;0.0;14.0;-2.0;6
TSH70;TOPO?;1058.0;14.0;-2.0;6
TSH71;TOPO?;0.0;14.0;-2.0;6
TSH71;TOPO?;2074.0;14.0;-2.0;6
TSH72;TOPO?;0.0;14.0;-2.0;6
TSH72;TOPO?;2825.0;14.0;-2.0;6
TSH73;TOPO?;0.0;14.0;-2.0;6
TSH73;TOPO?;2662.0;14.0;-2.0;6
TSH74;TOPO?;0.0;22.0;-2.0;6
TSH74;TOPO?;3505.0;22.0;-2.0;6
TSH75;TOPO?;0.0;16.0;-2.0;6
TSH75;TOPO?;3462.0;16.0;-2.0;6
TSH76;TOPO?;0.0;14.0;-2.0;6
TSH76;TOPO?;3401.0;14.0;-2.0;6
TSH77;TOPO?;0.0;22.0;-2.0;6
TSH77;TOPO?;3051.0;22.0;-2.0;6
TSH78;TOPO?;0.0;16.0;-2.0;6
TSH78;TOPO?;2982.0;16.0;-2.0;6
TSH79;TOPO?;0.0;14.0;-2.0;6
TSH79;TOPO?;2588.0;14.0;-2.0;6
TSH8;TOPO?;0.0;20.0;-2.0;6
TSH8;TOPO?;5629.0;20.0;-2.0;6
TSH80;TOPO?;0.0;14.0;-2.0;6
TSH80;TOPO?;1565.0;14.0;-2.0;6
TSH81;TOPO?;0.0;15.0;-2.0;6
TSH81;TOPO?;2527.0;15.0;-2.0;6
TSH82;TOPO?;0.0;14.0;-2.0;6
TSH82;TOPO?;2326.0;14.0;-2.0;6
TSH83;TOPO?;0.0;12.0;-2.0;6
TSH83;TOPO?;4629.0;12.0;-2.0;6
TSH84;TOPO?;0.0;14.0;-2.0;6
TSH84;TOPO?;7444.0;14.0;-2.0;6
TSH85;TOPO?;0.0;14.0;-2.0;6
TSH85;TOPO?;5711.0;14.0;-2.0;6
TSH86;TOPO?;0.0;14.0;-2.0;6
TSH86;TOPO?;6890.0;14.0;-2.0;6
TSH87;TOPO?;0.0;16.0;-2.0;6
TSH87;TOPO?;3306.0;16.0;-2.0;6
TSH88;TOPO?;0.0;22.0;-2.0;6
TSH88;TOPO?;3423.0;22.0;-2.0;6
TSH89;TOPO?;0.0;16.0;-2.0;6
TSH89;TOPO?;3382.0;16.0;-2.0;6
TSH9;TOPO?;0.0;30.0;-2.8;6
TSH9;TOPO?;5166.0;30.0;-2.8;6
TSH90;TOPO?;0.0;16.0;-2.0;6
TSH90;TOPO?;3258.0;16.0;-2.0;6
TSH91;TOPO?;0.0;16.0;-2.0;6
TSH91;TOPO?;3378.0;16.0;-2.0;6
TSH92;TOPO?;0.0;16.0;-2.0;6
TSH92;TOPO?;3328.0;16.0;-2.0;6
TSH93;TOPO?;0.0;16.0;-2.0;6
TSH93;TOPO?;3355.0;16.0;-2.0;6
TSH94;TOPO?;0.0;18.0;-2.0;6
TSH94;TOPO?;3240.0;18.0;-2.0;6
TSH95;TOPO?;0.0;18.0;-2.0;6
TSH95;TOPO?;3323.0;18.0;-2.0;6
TSH96;TOPO?;0.0;18.0;-2.0;6
TSH96;TOPO?;2125.0;18.0;-2.0;6
TSH97;TOPO?;0.0;25.0;-2.0;6
TSH97;TOPO?;4283.0;25.0;-2.0;6
TSH98;TOPO?;0.0;13.0;-2.0;6
TSH98;TOPO?;12307.0;13.0;-2.0;6
TSH99;TOPO?;0.0;14.0;-2.0;6
TSH99;TOPO?;2619.0;14.0;-2.0;6
TT10;2012;0.0;2.0;-1.0;3
TT103;2006;2082.0;65.862;-1.41;11
TT103;2006;11106.0;321.534;-1.71;11
TT107;2006;519.0;106.009;-1.999;22
TT107;2006;3680.0;106.009;-1.999;22
TT4;2012;0.0;300.0;0.0;8
TT4;2012;1000.0;300.0;0.0;8
TT5;2012;0.0;300.0;0.0;8
TT5;2012;1000.0;300.0;0.0;8
TT6;2012;0.0;300.0;0.0;8
TT6;2012;1000.0;300.0;0.0;8
TT7;2012;0.0;300.0;0.0;8
TT7;2012;1000.0;300.0;0.0;8
TT8;2012;0.0;300.0;0.0;8
TT8;2012;1000.0;300.0;0.0;8
TT86_87_88;2006;776.0;94.267;-6.938;26
TT86_87_88;2006;3277.0;91.798;-6.425;26
TT86_87_88;2006;6463.0;84.366;-4.068;25
TT9;2012;0.0;2.0;0.0;3
TU;2014;0.0;20.0;-1.529;9
TU;2014;3000.0;20.0;-1.529;9
TU;2014;6000.0;20.0;-1.529;9
TU;2014;7000.0;20.0;-1.529;9
TU;2014;11000.0;20.0;-1.529;9
TU NHIEU;2014;3000.0;20.0;-1.225;9
TU TAM;2014;0.0;20.0;-3.754;9
TU TAM;2014;500.0;20.0;-3.754;9
TU TAM;2014;1000.0;20.0;-2.0;33
TU TAM;2014;2960.0;20.0;-3.754;9
TU THUONG;2000;0.0;72.0;-0.62;23
TU THUONG;2000;3000.0;71.0;-1.36;23
TU THUONG;2000;6000.0;75.0;-1.02;27
TU THUONG;2000;9000.0;62.0;-2.34;27
TU THUONG;2000;12000.0;75.0;-3.02;32
TU THUONG;2000;15000.0;84.0;-4.03;22
TUAN BAY;2014;0.0;20.0;-2.0;9
TUAN BAY;2014;1000.0;20.0;-2.0;9
TUAN BAY;2014;2000.0;20.0;-2.0;9
TUAN BAY;2014;4000.0;20.0;-2.0;9
TUAN THONG;2000;0.0;45.0;-3.0;10
TUAN THONG;2000;6000.0;45.0;-3.0;10
TUAN THONG;2000;8600.0;45.0;-3.0;10
TUONGTHO;TK;0.0;50.0;-1.05;18
TUONGTHO;TK;3850.0;50.0;-1.05;18
TUTN;2014;0.0;20.0;-2.0;9
TUTN;2014;3000.0;20.0;-2.0;9
TUTN;2014;6000.0;20.0;-2.0;9
TUTN;2014;7000.0;20.0;-2.0;9
TUTN;2014;11000.0;20.0;-2.0;9
TUTRINH;2003;0.0;80.0;-0.95;34
TUTRINH;2003;300.0;80.0;-0.95;34
TUTRINH;2003;1000.0;80.0;-0.95;34
TUTRINH;2003;5215.0;80.0;-0.95;34
TUTRINH;2003;6000.0;80.0;-0.95;34
TUTRINH;2003;7400.0;80.0;-0.95;34
TUTRINH;2003;7730.0;80.0;-0.95;34
TV07_TV12;2006;0.0;103.777;-3.158;21
TV07_TV12;2006;2753.0;119.535;-2.405;30
TV07_TV12;2006;4137.0;53.333;-2.83;15
TV07_TV12;2006;7493.0;106.71;-3.44;26
TV08_54;2006;8330.0;152.876;-2.272;24
TV08_54;2006;13193.0;131.537;-3.725;34
TV08_54;2006;20092.0;131.537;-3.725;34
TV09_TV33;2006;6328.0;130.47;-1.556;17
TV09_TV33;2006;9899.0;119.967;-1.125;16
TV13_14;2006;25011.0;95.592;-2.785;19
TV13_14;2006;29266.0;185.429;-2.642;33
TV_10_15_2006;2006;2549.0;266.52;-7.527;51
TV_10_15_2006;2006;3615.0;180.859;-7.983;48
TV_10_15_2006;2006;5666.0;163.274;-6.979;39
TV_10_15_2006;2006;7500.0;211.934;-6.84;45
TV_10_15_2006;2006;9683.0;139.607;-6.433;36
TV_16_30_2006;2006;2780.0;168.89;-4.705;28
TV_16_30_2006;2006;6029.0;166.2;-2.072;17
TV_28_32_2006;2006;0.0;198.734;-4.903;47
TV_28_32_2006;2006;3853.0;96.476;-2.839;23
TV_28_32_2006;2006;7494.0;146.537;-5.572;28
TV_28_32_2006;2006;10214.0;129.624;-5.882;38
TV_28_32_2006;2006;12703.0;190.319;-4.057;21
Tien;2021_SIWRP_QHPCTT;26016.0;1117.76;-32.85;109
Tien;2021_SIWRP_QHPCTT;151392.0;1421.88;-15.223;193
U-QLPH1;2014;0.0;20.0;-3.111;9
U-QLPH1;2014;2000.0;20.0;-1.529;9
U-QLPH1;2014;4000.0;20.0;-1.529;9
U-QLPH1;2014;4500.0;20.0;-1.529;9
U-QLPH10;2014;500.0;20.0;-1.225;9
U-QLPH10;2014;2000.0;20.0;-1.225;9
U-QLPH10;2014;5000.0;20.0;-1.225;9
U-QLPH11;2014;0.0;20.0;-1.225;9
U-QLPH11;2014;3000.0;20.0;-1.225;9
U-QLPH11;2014;6000.0;20.0;-1.225;9
U-QLPH12;2014;0.0;20.0;-1.225;9
U-QLPH12;2014;2000.0;20.0;-1.225;9
U-QLPH13;2014;0.0;20.0;-1.225;9
U-QLPH13;2014;4000.0;20.0;-1.225;9
U-QLPH14;2014;0.0;20.0;-1.225;9
U-QLPH14;2014;4000.0;20.0;-1.225;9
U-QLPH15;2014;0.0;20.0;-1.225;9
U-QLPH15;2014;5170.0;20.0;-1.225;9
U-QLPH15;2014;8000.0;20.0;-1.225;9
U-QLPH16;2014;2000.0;20.0;-1.225;9
U-QLPH16;2014;4000.0;20.0;-1.225;9
U-QLPH17;2014;0.0;20.0;-1.225;9
U-QLPH17;2014;2000.0;20.0;-1.225;9
U-QLPH17;2014;8000.0;20.0;-1.225;9
U-QLPH17;2014;9000.0;20.0;-1.225;9
U-QLPH18;2014;0.0;20.0;-1.225;9
U-QLPH18;2014;2000.0;20.0;-1.225;9
U-QLPH18;2014;8000.0;20.0;-1.225;9
U-QLPH18;2014;9000.0;20.0;-1.225;9
U-QLPH18;2014;9426.0;20.0;-1.225;9
U-QLPH19;2014;0.0;20.0;-3.163;9
U-QLPH19;2014;904.0;20.0;-3.163;9
U-QLPH19;2014;2000.0;20.0;-1.225;9
U-QLPH19;2014;8000.0;20.0;-1.225;9
U-QLPH19;2014;11000.0;20.0;-1.225;9
U-QLPH19;2014;15872.0;20.0;-1.225;9
U-QLPH19;2014;20597.0;20.0;-1.225;9
U-QLPH19;2014;25625.0;20.0;-1.225;9
U-QLPH20;2014;0.0;20.0;-1.225;9
U-QLPH20;2014;3000.0;20.0;-1.225;9
U-QLPH21;2014;0.0;20.0;-1.225;9
U-QLPH21;2014;3000.0;20.0;-1.225;9
U-QLPH22;2014;0.0;20.0;-1.225;9
U-QLPH22;2014;3000.0;20.0;-1.225;9
U-QLPH23;2014;0.0;20.0;-1.225;9
U-QLPH23;2014;3000.0;20.0;-1.225;9
U-QLPH24;2014;0.0;20.0;-1.225;9
U-QLPH24;2014;3000.0;20.0;-1.225;9
U-QLPH25;2014;0.0;20.0;-1.225;9
U-QLPH25;2014;3178.0;20.0;-1.225;9
U-QLPH26;2014;0.0;20.0;-1.225;9
U-QLPH26;2014;3000.0;20.0;-1.225;9
U-QLPH27;2014;0.0;20.0;-1.225;9
U-QLPH27;2014;3000.0;20.0;-1.225;9
U-QLPH28;2014;0.0;20.0;-1.225;9
U-QLPH28;2014;3334.0;20.0;-1.225;9
U-QLPH29;2014;0.0;20.0;-1.225;9
U-QLPH29;2014;3000.0;20.0;-1.225;9
U-QLPH3;2014;0.0;20.0;-3.754;9
U-QLPH3;2014;2025.0;20.0;-3.754;9
U-QLPH3;2014;2875.0;20.0;-3.754;9
U-QLPH3;2014;5000.0;20.0;-1.529;9
U-QLPH3;2014;7000.0;20.0;-1.529;9
U-QLPH30;2014;0.0;20.0;-1.225;9
U-QLPH30;2014;3520.0;20.0;-1.225;9
U-QLPH31;2014;0.0;20.0;-1.225;9
U-QLPH31;2014;3389.0;20.0;-1.225;9
U-QLPH32;2014;0.0;20.0;-1.225;9
U-QLPH32;2014;3000.0;20.0;-1.225;9
U-QLPH33;2014;0.0;20.0;-1.225;9
U-QLPH33;2014;3000.0;20.0;-1.225;9
U-QLPH34;2014;0.0;20.0;-1.225;9
U-QLPH34;2014;3000.0;20.0;-1.225;9
U-QLPH35;2014;0.0;20.0;-1.225;9
U-QLPH35;2014;3000.0;20.0;-1.225;9
U-QLPH36;2014;0.0;20.0;-1.225;9
U-QLPH36;2014;3000.0;20.0;-1.225;9
U-QLPH36;2014;5000.0;20.0;-1.225;9
U-QLPH37;2014;0.0;20.0;-1.225;9
U-QLPH37;2014;3000.0;20.0;-1.225;9
U-QLPH38;2014;0.0;20.0;-1.225;9
U-QLPH38;2014;3000.0;20.0;-1.225;9
U-QLPH39;2014;0.0;20.0;-1.225;9
U-QLPH39;2014;3000.0;20.0;-1.225;9
U-QLPH4;2014;0.0;20.0;-3.754;9
U-QLPH4;2014;1600.0;20.0;-3.754;9
U-QLPH40;2014;0.0;20.0;-1.225;9
U-QLPH40;2014;3000.0;20.0;-1.225;9
U-QLPH41;2014;3000.0;20.0;-1.225;9
U-QLPH42;2014;1000.0;20.0;-1.225;9
U-QLPH43;2014;2000.0;20.0;-1.225;9
U-QLPH43;2014;4000.0;20.0;-1.225;9
U-QLPH44;2014;1000.0;20.0;-1.225;9
U-QLPH44;2014;6000.0;20.0;-1.225;9
U-QLPH44;2014;8000.0;20.0;-1.225;9
U-QLPH45;2014;0.0;33.0;-3.0;14
U-QLPH45;2014;3000.0;33.0;-3.0;14
U-QLPH46;2014;1000.0;20.0;-1.225;9
U-QLPH46;2014;3000.0;20.0;-1.225;9
U-QLPH46;2014;6000.0;20.0;-1.225;9
U-QLPH46;2014;9000.0;20.0;-1.225;9
U-QLPH46;2014;12000.0;20.0;-1.225;9
U-QLPH47;2014;2000.0;20.0;-1.225;9
U-QLPH47;2014;4000.0;20.0;-1.225;9
U-QLPH48;2014;2000.0;20.0;-1.225;9
U-QLPH49;2014;0.0;20.0;-1.225;9
U-QLPH49;2014;3000.0;20.0;-1.225;9
U-QLPH49;2014;4292.0;20.0;-1.225;9
U-QLPH5;2014;0.0;20.0;-1.529;9
U-QLPH5;2014;3000.0;20.0;-3.644;11
U-QLPH5;2014;3364.0;20.0;-3.754;9
U-QLPH50;2014;2000.0;20.0;-1.225;9
U-QLPH51;2014;1000.0;20.0;-1.225;9
U-QLPH51;2014;4000.0;20.0;-1.225;9
U-QLPH51;2014;6000.0;20.0;-1.225;9
U-QLPH53;2014;1000.0;20.0;-1.225;9
U-QLPH53;2014;6000.0;20.0;-1.225;9
U-QLPH53;2014;9000.0;20.0;-1.225;9
U-QLPH53;2014;12108.0;20.0;-1.225;9
U-QLPH54;2014;0.0;20.0;-3.754;9
U-QLPH54;2014;500.0;20.0;-3.754;9
U-QLPH54;2014;2000.0;20.0;-1.225;9
U-QLPH54;2014;4000.0;20.0;-1.225;9
U-QLPH55;2014;0.0;20.0;-3.754;9
U-QLPH55;2014;2000.0;20.017;-2.0;9
U-QLPH55;2014;3000.0;20.017;-2.0;9
U-QLPH55;2014;4000.0;20.017;-2.0;9
U-QLPH56;2014;1000.0;20.0;-1.225;9
U-QLPH56;2014;4000.0;20.0;-1.225;9
U-QLPH57;2014;0.0;20.0;-3.606;9
U-QLPH57;2014;238.0;20.0;-3.606;9
U-QLPH57;2014;2000.0;20.0;-1.225;9
U-QLPH57;2014;5000.0;20.0;-1.225;9
U-QLPH58;2014;2000.0;20.0;-1.225;9
U-QLPH58;2014;4000.0;20.0;-1.225;9
U-QLPH59;2014;2000.0;20.0;-1.225;9
U-QLPH6;2014;0.0;20.0;-1.529;9
U-QLPH6;2014;2000.0;20.0;-1.529;9
U-QLPH6;2014;4000.0;20.0;-1.529;9
U-QLPH6;2014;8000.0;20.0;-1.529;9
U-QLPH60;2014;2000.0;20.0;-1.225;9
U-QLPH60;2014;4000.0;20.0;-1.225;9
U-QLPH60;2014;5680.0;20.0;-1.225;9
U-QLPH61;2014;2000.0;20.0;-1.225;9
U-QLPH61;2014;5000.0;20.0;-1.225;9
U-QLPH61;2014;6500.0;20.0;-1.225;9
U-QLPH61;2014;7147.0;20.0;-1.225;9
U-QLPH62;2014;2000.0;20.0;-1.225;9
U-QLPH62;2014;4500.0;20.0;-1.225;9
U-QLPH62;2014;6500.0;20.0;-1.225;9
U-QLPH63;2014;2000.0;20.0;-1.225;9
U-QLPH7;2014;0.0;20.0;-1.529;9
U-QLPH7;2014;2000.0;20.0;-1.529;9
U-QLPH7;2014;4000.0;20.0;-1.529;9
U-QLPH7;2014;6000.0;20.0;-1.529;9
U-QLPH8;2014;0.0;20.0;-1.529;9
U-QLPH8;2014;2000.0;20.0;-1.529;9
U-QLPH8;2014;3000.0;20.0;-1.529;9
U-QLPH8;2014;4000.0;20.0;-1.529;9
U-QLPH8;2014;5000.0;20.0;-1.529;9
U-QLPH8;2014;6000.0;20.0;-1.529;9
U-QLPH8;2014;8000.0;20.0;-1.529;9
U-QLPH8;2014;10000.0;20.0;-1.529;9
U-QLPH9;2014;500.0;20.0;-1.225;9
U-QLPH9;2014;2000.0;20.0;-1.225;9
U-QLPH9;2014;5000.0;20.0;-1.225;9
UMH1;TOPO?;0.0;20.0;-3.8;6
UMH1;TOPO?;3000.0;20.0;-3.8;6
UMH1;TOPO?;6000.0;20.0;-3.8;6
UMH1;TOPO?;9000.0;20.0;-3.8;6
UMH1;TOPO?;12000.0;20.0;-3.8;6
UMH1;TOPO?;19584.0;20.0;-3.8;6
UMH10;TOPO?;0.0;20.0;-2.0;6
UMH10;TOPO?;3266.0;20.0;-2.0;6
UMH11;TOPO?;0.0;14.0;-2.0;6
UMH11;TOPO?;3475.0;14.0;-2.0;6
UMH12;TOPO?;0.0;11.0;-2.0;6
UMH12;TOPO?;3000.0;11.0;-2.0;6
UMH12;TOPO?;4060.0;11.0;-2.0;6
UMH13;TOPO?;0.0;15.0;-2.0;6
UMH13;TOPO?;3000.0;15.0;-2.0;6
UMH13;TOPO?;4010.0;15.0;-2.0;6
UMH14;TOPO?;0.0;24.0;-2.0;6
UMH14;TOPO?;3000.0;24.0;-2.0;6
UMH14;TOPO?;6000.0;24.0;-2.0;6
UMH14;TOPO?;12475.0;24.0;-2.0;6
